Asset ID,Origination Date,Total Advance,Total EMI,Payment Date,Payment Amount
1277,2024-10-16,10194,15835,2025-01-29,660.0
1277,2024-10-16,10194,15835,2025-02-05,660.0
1277,2024-10-16,10194,15835,2025-02-12,660.0
1277,2024-10-16,10194,15835,2025-02-20,660.0
1277,2024-10-16,10194,15835,2025-03-01,660.0
1277,2024-10-16,10194,15835,2025-03-05,655.0
1277,2024-10-16,10194,15835,2025-03-12,550.0
1277,2024-10-16,10194,15835,2025-03-25,770.0
1277,2024-10-16,10194,15835,2025-03-27,660.0
1277,2024-10-16,10194,15835,2025-04-06,500.0
1277,2024-10-16,10194,15835,2025-04-09,160.0
1278,2024-10-17,6796,14771,2024-10-28,445.0
1278,2024-10-17,6796,14771,2024-10-31,445.0
1278,2024-10-17,6796,14771,2024-11-07,445.0
1278,2024-10-17,6796,14771,2024-11-14,445.0
1278,2024-10-17,6796,14771,2024-11-21,445.0
1278,2024-10-17,6796,14771,2024-11-28,445.0
1278,2024-10-17,6796,14771,2024-12-05,442.0
1278,2024-10-17,6796,14771,2025-12-11,4000.0
1278,2024-10-17,6796,14771,2026-01-10,2000.0
1278,2024-10-17,6796,14771,2026-01-24,1560.0
1280,2024-10-19,13920,20120,2024-10-28,805.0
1280,2024-10-19,13920,20120,2024-11-02,805.0
1280,2024-10-19,13920,20120,2024-11-09,805.0
1280,2024-10-19,13920,20120,2024-11-16,805.0
1280,2024-10-19,13920,20120,2024-11-23,805.0
1280,2024-10-19,13920,20120,2024-11-30,805.0
1280,2024-10-19,13920,20120,2024-12-07,805.0
1280,2024-10-19,13920,20120,2024-12-14,805.0
1280,2024-10-19,13920,20120,2024-12-21,805.0
1280,2024-10-19,13920,20120,2024-12-28,805.0
1280,2024-10-19,13920,20120,2025-01-04,805.0
1280,2024-10-19,13920,20120,2025-01-11,805.0
1280,2024-10-19,13920,20120,2025-01-18,805.0
1280,2024-10-19,13920,20120,2025-01-26,805.0
1280,2024-10-19,13920,20120,2025-02-01,805.0
1280,2024-10-19,13920,20120,2025-02-09,805.0
1280,2024-10-19,13920,20120,2025-02-16,805.0
1280,2024-10-19,13920,20120,2025-02-22,805.0
1280,2024-10-19,13920,20120,2025-03-07,805.0
1280,2024-10-19,13920,20120,2025-03-10,805.0
1280,2024-10-19,13920,20120,2025-05-27,4020.0
1282,2024-10-19,16000,27150,2024-10-28,928.0
1282,2024-10-19,16000,27150,2024-11-02,928.0
1282,2024-10-19,16000,27150,2024-11-09,930.0
1282,2024-10-19,16000,27150,2024-11-17,928.0
1282,2024-10-19,16000,27150,2024-11-23,928.0
1282,2024-10-19,16000,27150,2024-11-30,928.0
1282,2024-10-19,16000,27150,2024-12-07,928.0
1282,2024-10-19,16000,27150,2024-12-15,928.0
1282,2024-10-19,16000,27150,2024-12-22,917.0
1282,2024-10-19,16000,27150,2024-12-29,917.0
1282,2024-10-19,16000,27150,2025-01-13,964.0
1282,2024-10-19,16000,27150,2025-01-16,900.0
1284,2024-10-21,8125,16563,2024-10-28,478.0
1284,2024-10-21,8125,16563,2024-11-03,478.0
1284,2024-10-21,8125,16563,2024-12-06,2387.0
1284,2024-10-21,8125,16563,2024-12-07,478.0
1284,2024-10-21,8125,16563,2024-12-17,478.0
1284,2024-10-21,8125,16563,2025-01-07,955.0
1284,2024-10-21,8125,16563,2025-01-07,477.0
1284,2024-10-21,8125,16563,2025-02-08,956.0
1284,2024-10-21,8125,16563,2025-02-15,477.0
1284,2024-10-21,8125,16563,2025-02-22,478.0
1284,2024-10-21,8125,16563,2025-06-24,1000.0
1284,2024-10-21,8125,16563,2025-07-19,700.0
1285,2024-10-21,18800,26300,2024-10-28,1096.0
1285,2024-10-21,18800,26300,2024-11-04,1096.0
1285,2024-10-21,18800,26300,2024-11-11,1096.0
1285,2024-10-21,18800,26300,2024-11-18,1096.0
1285,2024-10-21,18800,26300,2024-11-25,1096.0
1285,2024-10-21,18800,26300,2024-12-02,1096.0
1285,2024-10-21,18800,26300,2024-12-09,1096.0
1285,2024-10-21,18800,26300,2024-12-17,1096.0
1285,2024-10-21,18800,26300,2024-12-23,1096.0
1285,2024-10-21,18800,26300,2024-12-31,1096.0
1285,2024-10-21,18800,26300,2025-01-06,1096.0
1285,2024-10-21,18800,26300,2025-01-14,1096.0
1285,2024-10-21,18800,26300,2025-01-20,1096.0
1285,2024-10-21,18800,26300,2025-01-27,1096.0
1285,2024-10-21,18800,26300,2025-02-03,1096.0
1285,2024-10-21,18800,26300,2025-02-10,1096.0
1285,2024-10-21,18800,26300,2025-02-17,1096.0
1285,2024-10-21,18800,26300,2025-02-24,1096.0
1285,2024-10-21,18800,26300,2025-03-03,1096.0
1285,2024-10-21,18800,26300,2025-03-10,1096.0
1285,2024-10-21,18800,26300,2025-03-17,1096.0
1285,2024-10-21,18800,26300,2025-03-24,1096.0
1285,2024-10-21,18800,26300,2025-04-07,2192.0
1286,2024-10-21,18800,31400,2024-10-28,1096.0
1286,2024-10-21,18800,31400,2024-11-04,1096.0
1286,2024-10-21,18800,31400,2024-11-11,1096.0
1286,2024-10-21,18800,31400,2024-11-18,1096.0
1286,2024-10-21,18800,31400,2024-11-25,1103.0
1286,2024-10-21,18800,31400,2024-12-02,1087.0
1286,2024-10-21,18800,31400,2024-12-09,1096.0
1286,2024-10-21,18800,31400,2024-12-15,1096.0
1286,2024-10-21,18800,31400,2024-12-23,1096.0
1286,2024-10-21,18800,31400,2024-12-30,1096.0
1286,2024-10-21,18800,31400,2025-01-07,1096.0
1286,2024-10-21,18800,31400,2025-01-14,1096.0
1286,2024-10-21,18800,31400,2025-01-22,1096.0
1286,2024-10-21,18800,31400,2025-01-29,1095.0
1286,2024-10-21,18800,31400,2025-02-05,1096.0
1287,2024-10-21,12591,19518,2024-10-28,813.0
1287,2024-10-21,12591,19518,2024-11-04,813.0
1287,2024-10-21,12591,19518,2024-11-11,814.0
1287,2024-10-21,12591,19518,2024-11-18,813.0
1287,2024-10-21,12591,19518,2024-11-25,813.0
1287,2024-10-21,12591,19518,2024-12-02,813.0
1287,2024-10-21,12591,19518,2024-12-09,813.0
1287,2024-10-21,12591,19518,2024-12-16,813.0
1287,2024-10-21,12591,19518,2024-12-23,813.0
1287,2024-10-21,12591,19518,2024-12-30,813.0
1287,2024-10-21,12591,19518,2025-01-06,813.0
1287,2024-10-21,12591,19518,2025-01-13,813.0
1287,2024-10-21,12591,19518,2025-01-20,813.0
1287,2024-10-21,12591,19518,2025-01-27,813.0
1287,2024-10-21,12591,19518,2025-02-03,813.0
1287,2024-10-21,12591,19518,2025-02-10,813.0
1287,2024-10-21,12591,19518,2025-02-17,813.0
1287,2024-10-21,12591,19518,2025-02-24,813.0
1287,2024-10-21,12591,19518,2025-03-03,813.0
1287,2024-10-21,12591,19518,2025-03-11,813.0
1287,2024-10-21,12591,19518,2025-03-17,813.0
1287,2024-10-21,12591,19518,2025-03-24,813.0
1287,2024-10-21,12591,19518,2025-04-07,813.0
1287,2024-10-21,12591,19518,2025-04-14,813.0
1288,2024-10-22,10191,20832,2024-10-30,660.0
1288,2024-10-22,10191,20832,2024-11-12,660.0
1288,2024-10-22,10191,20832,2024-11-26,660.0
1288,2024-10-22,10191,20832,2024-12-03,660.0
1288,2024-10-22,10191,20832,2024-12-10,1320.0
1288,2024-10-22,10191,20832,2024-12-17,660.0
1288,2024-10-22,10191,20832,2024-12-24,660.0
1288,2024-10-22,10191,20832,2024-12-31,660.0
1288,2024-10-22,10191,20832,2025-02-11,660.0
1288,2024-10-22,10191,20832,2025-08-07,660.0
1288,2024-10-22,10191,20832,2025-12-01,1320.0
1288,2024-10-22,10191,20832,2025-12-09,660.0
1290,2024-10-22,8991,17413,2024-10-29,584.0
1290,2024-10-22,8991,17413,2024-11-05,584.0
1290,2024-10-22,8991,17413,2024-11-12,584.0
1290,2024-10-22,8991,17413,2024-11-19,584.0
1290,2024-10-22,8991,17413,2024-11-26,584.0
1290,2024-10-22,8991,17413,2024-12-04,584.0
1290,2024-10-22,8991,17413,2024-12-10,584.0
1290,2024-10-22,8991,17413,2024-12-17,584.0
1290,2024-10-22,8991,17413,2024-12-26,585.0
1290,2024-10-22,8991,17413,2024-12-31,585.0
1290,2024-10-22,8991,17413,2025-01-07,585.0
1290,2024-10-22,8991,17413,2025-01-14,590.0
1290,2024-10-22,8991,17413,2025-01-29,1170.0
1290,2024-10-22,8991,17413,2025-02-11,1200.0
1290,2024-10-22,8991,17413,2025-09-13,3000.0
1290,2024-10-22,8991,17413,2025-12-07,1700.0
1291,2024-10-23,13860,19678,2024-10-30,200.0
1291,2024-10-23,13860,19678,2024-11-06,3815.0
1291,2024-10-23,13860,19678,2024-11-27,1.0
1291,2024-10-23,13860,19678,2024-12-04,500.0
1291,2024-10-23,13860,19678,2024-12-11,500.0
1291,2024-10-23,13860,19678,2024-12-18,200.0
1291,2024-10-23,13860,19678,2024-12-22,2012.0
1291,2024-10-23,13860,19678,2024-12-22,2409.0
1291,2024-10-23,13860,19678,2025-01-28,400.0
1291,2024-10-23,13860,19678,2025-01-29,605.0
1291,2024-10-23,13860,19678,2025-02-04,800.0
1291,2024-10-23,13860,19678,2025-02-11,800.0
1291,2024-10-23,13860,19678,2025-02-17,800.0
1291,2024-10-23,13860,19678,2025-02-25,500.0
1291,2024-10-23,13860,19678,2025-03-05,850.0
1291,2024-10-23,13860,19678,2025-03-13,804.0
1291,2024-10-23,13860,19678,2025-03-19,804.0
1291,2024-10-23,13860,19678,2025-03-27,804.0
1291,2024-10-23,13860,19678,2025-04-05,804.0
1291,2024-10-23,13860,19678,2025-04-09,800.0
1291,2024-10-23,13860,19678,2025-04-16,800.0
1291,2024-10-23,13860,19678,2025-05-07,1600.0
1292,2024-10-23,7591,11883,2024-10-30,495.0
1292,2024-10-23,7591,11883,2024-11-06,495.0
1292,2024-10-23,7591,11883,2024-11-13,495.0
1292,2024-10-23,7591,11883,2024-11-20,495.0
1292,2024-10-23,7591,11883,2024-11-25,495.0
1292,2024-10-23,7591,11883,2024-12-04,495.0
1292,2024-10-23,7591,11883,2024-12-11,495.0
1292,2024-10-23,7591,11883,2024-12-18,495.0
1292,2024-10-23,7591,11883,2024-12-25,495.0
1292,2024-10-23,7591,11883,2025-01-01,495.0
1292,2024-10-23,7591,11883,2025-01-08,495.0
1292,2024-10-23,7591,11883,2025-01-15,495.0
1292,2024-10-23,7591,11883,2025-01-22,495.0
1292,2024-10-23,7591,11883,2025-01-29,495.0
1292,2024-10-23,7591,11883,2025-02-05,495.0
1292,2024-10-23,7591,11883,2025-02-17,495.0
1292,2024-10-23,7591,11883,2025-02-19,495.0
1292,2024-10-23,7591,11883,2025-02-26,495.0
1292,2024-10-23,7591,11883,2025-03-05,495.0
1292,2024-10-23,7591,11883,2025-03-12,495.0
1292,2024-10-23,7591,11883,2025-03-19,495.0
1292,2024-10-23,7591,11883,2025-03-26,495.0
1292,2024-10-23,7591,11883,2025-04-02,495.0
1292,2024-10-23,7591,11883,2025-04-09,495.0
1293,2024-10-24,16500,22975,2024-10-31,950.0
1293,2024-10-24,16500,22975,2024-11-09,3800.0
1293,2024-10-24,16500,22975,2024-12-05,3800.0
1293,2024-10-24,16500,22975,2025-01-04,3860.0
1293,2024-10-24,16500,22975,2025-01-27,2040.0
1293,2024-10-24,16500,22975,2025-02-11,1830.0
1293,2024-10-24,16500,22975,2025-03-03,2000.0
1293,2024-10-24,16500,22975,2025-03-13,1800.0
1293,2024-10-24,16500,22975,2025-03-25,2000.0
1293,2024-10-24,16500,22975,2025-04-10,795.0
1294,2024-10-24,10191,15932,2024-10-31,660.0
1294,2024-10-24,10191,15932,2024-11-07,660.0
1294,2024-10-24,10191,15932,2024-11-14,660.0
1294,2024-10-24,10191,15932,2024-11-21,660.0
1294,2024-10-24,10191,15932,2024-11-30,660.0
1294,2024-10-24,10191,15932,2024-12-05,660.0
1294,2024-10-24,10191,15932,2024-12-12,660.0
1294,2024-10-24,10191,15932,2024-12-19,660.0
1294,2024-10-24,10191,15932,2024-12-26,660.0
1294,2024-10-24,10191,15932,2025-01-04,660.0
1294,2024-10-24,10191,15932,2025-01-09,660.0
1294,2024-10-24,10191,15932,2025-01-16,660.0
1294,2024-10-24,10191,15932,2025-01-23,660.0
1294,2024-10-24,10191,15932,2025-01-30,660.0
1294,2024-10-24,10191,15932,2025-02-06,660.0
1294,2024-10-24,10191,15932,2025-02-16,660.0
1294,2024-10-24,10191,15932,2025-02-20,660.0
1294,2024-10-24,10191,15932,2025-03-01,660.0
1294,2024-10-24,10191,15932,2025-03-08,660.0
1294,2024-10-24,10191,15932,2025-03-13,660.0
1294,2024-10-24,10191,15932,2025-03-22,660.0
1294,2024-10-24,10191,15932,2025-03-29,660.0
1294,2024-10-24,10191,15932,2025-04-10,660.0
1294,2024-10-24,10191,15932,2025-04-17,752.0
1295,2024-10-26,8991,14013,2024-11-02,2336.0
1295,2024-10-26,8991,14013,2024-11-30,2334.0
1295,2024-10-26,8991,14013,2024-12-28,585.0
1295,2024-10-26,8991,14013,2025-01-04,2920.0
1295,2024-10-26,8991,14013,2025-02-08,583.0
1295,2024-10-26,8991,14013,2025-02-08,584.0
1295,2024-10-26,8991,14013,2025-02-22,584.0
1295,2024-10-26,8991,14013,2025-03-01,584.0
1295,2024-10-26,8991,14013,2025-03-08,584.0
1295,2024-10-26,8991,14013,2025-03-15,584.0
1295,2024-10-26,8991,14013,2025-03-25,584.0
1295,2024-10-26,8991,14013,2025-03-29,584.0
1295,2024-10-26,8991,14013,2025-04-05,584.0
1295,2024-10-26,8991,14013,2025-04-12,584.0
1296,2024-10-26,23991,37189,2024-11-02,1537.0
1296,2024-10-26,23991,37189,2024-11-09,1537.0
1296,2024-10-26,23991,37189,2024-11-23,1537.0
1296,2024-10-26,23991,37189,2024-12-01,3074.0
1296,2024-10-26,23991,37189,2024-12-07,1537.0
1296,2024-10-26,23991,37189,2024-12-14,1537.0
1296,2024-10-26,23991,37189,2024-12-23,1547.0
1296,2024-10-26,23991,37189,2024-12-30,1537.0
1296,2024-10-26,23991,37189,2025-01-04,1528.0
1296,2024-10-26,23991,37189,2025-01-14,1537.0
1296,2024-10-26,23991,37189,2025-01-19,1537.0
1296,2024-10-26,23991,37189,2025-01-25,1537.0
1296,2024-10-26,23991,37189,2025-02-02,1537.0
1296,2024-10-26,23991,37189,2025-02-08,1537.0
1296,2024-10-26,23991,37189,2025-02-16,1537.0
1296,2024-10-26,23991,37189,2025-02-22,1537.0
1296,2024-10-26,23991,37189,2025-03-01,1537.0
1296,2024-10-26,23991,37189,2025-03-08,1537.0
1296,2024-10-26,23991,37189,2025-03-15,1539.0
1296,2024-10-26,23991,37189,2025-03-25,1537.0
1296,2024-10-26,23991,37189,2025-05-03,4910.0
1298,2024-10-27,17491,27073,2024-11-03,1124.0
1298,2024-10-27,17491,27073,2024-11-11,1124.0
1298,2024-10-27,17491,27073,2024-11-17,1124.0
1298,2024-10-27,17491,27073,2024-11-24,1124.0
1298,2024-10-27,17491,27073,2024-12-02,1124.0
1298,2024-10-27,17491,27073,2024-12-08,1124.0
1298,2024-10-27,17491,27073,2024-12-15,1124.0
1298,2024-10-27,17491,27073,2024-12-23,1124.0
1298,2024-10-27,17491,27073,2024-12-29,1124.0
1298,2024-10-27,17491,27073,2025-01-05,1124.0
1298,2024-10-27,17491,27073,2025-01-12,1124.0
1298,2024-10-27,17491,27073,2025-01-19,1124.0
1298,2024-10-27,17491,27073,2025-01-26,1124.0
1298,2024-10-27,17491,27073,2025-02-03,1124.0
1298,2024-10-27,17491,27073,2025-02-09,1124.0
1298,2024-10-27,17491,27073,2025-02-18,1124.0
1298,2024-10-27,17491,27073,2025-02-23,1124.0
1298,2024-10-27,17491,27073,2025-03-04,1124.0
1298,2024-10-27,17491,27073,2025-03-12,1124.0
1298,2024-10-27,17491,27073,2025-03-17,1124.0
1298,2024-10-27,17491,27073,2025-04-10,3372.0
1298,2024-10-27,17491,27073,2025-04-14,1124.0
1299,2024-10-27,10191,20832,2024-11-03,660.0
1299,2024-10-27,10191,20832,2024-11-11,660.0
1299,2024-10-27,10191,20832,2024-11-17,660.0
1299,2024-10-27,10191,20832,2024-11-24,660.0
1299,2024-10-27,10191,20832,2024-12-01,660.0
1299,2024-10-27,10191,20832,2024-12-08,660.0
1299,2024-10-27,10191,20832,2024-12-15,660.0
1299,2024-10-27,10191,20832,2024-12-24,660.0
1299,2024-10-27,10191,20832,2024-12-31,660.0
1299,2024-10-27,10191,20832,2025-01-05,660.0
1299,2024-10-27,10191,20832,2025-01-13,660.0
1299,2024-10-27,10191,20832,2025-01-20,660.0
1299,2024-10-27,10191,20832,2025-01-29,660.0
1301,2024-10-28,8396,13098,2024-11-04,1092.0
1301,2024-10-28,8396,13098,2024-11-18,1090.0
1301,2024-10-28,8396,13098,2024-12-03,1090.0
1301,2024-10-28,8396,13098,2024-12-17,1090.0
1301,2024-10-28,8396,13098,2024-12-30,550.0
1301,2024-10-28,8396,13098,2024-12-30,546.0
1301,2024-10-28,8396,13098,2025-01-06,1090.0
1301,2024-10-28,8396,13098,2025-01-27,1090.0
1301,2024-10-28,8396,13098,2025-02-10,549.0
1301,2024-10-28,8396,13098,2025-02-17,546.0
1301,2024-10-28,8396,13098,2025-03-10,546.0
1301,2024-10-28,8396,13098,2025-03-24,546.0
1301,2024-10-28,8396,13098,2025-04-08,1090.0
1301,2024-10-28,8396,13098,2025-05-05,547.0
1303,2024-10-28,8580,12590,2024-11-04,512.0
1303,2024-10-28,8580,12590,2024-11-11,504.0
1303,2024-10-28,8580,12590,2024-11-18,520.0
1303,2024-10-28,8580,12590,2024-11-25,512.0
1303,2024-10-28,8580,12590,2024-12-02,512.0
1303,2024-10-28,8580,12590,2024-12-09,500.0
1303,2024-10-28,8580,12590,2024-12-17,500.0
1303,2024-10-28,8580,12590,2024-12-23,500.0
1303,2024-10-28,8580,12590,2024-12-30,509.0
1303,2024-10-28,8580,12590,2025-01-06,500.0
1303,2024-10-28,8580,12590,2025-01-14,500.0
1303,2024-10-28,8580,12590,2025-01-20,500.0
1303,2024-10-28,8580,12590,2025-01-27,500.0
1303,2024-10-28,8580,12590,2025-02-03,500.0
1303,2024-10-28,8580,12590,2025-02-10,500.0
1303,2024-10-28,8580,12590,2025-02-17,500.0
1303,2024-10-28,8580,12590,2025-02-24,500.0
1303,2024-10-28,8580,12590,2025-03-03,500.0
1303,2024-10-28,8580,12590,2025-03-10,500.0
1303,2024-10-28,8580,12590,2025-03-17,290.0
1303,2024-10-28,8580,12590,2025-03-24,300.0
1303,2024-10-28,8580,12590,2025-04-07,300.0
1303,2024-10-28,8580,12590,2025-04-15,500.0
1303,2024-10-28,8580,12590,2025-04-21,430.0
1303,2024-10-28,8580,12590,2025-04-28,500.0
1303,2024-10-28,8580,12590,2025-05-05,700.0
1304,2024-10-28,14991,28188,2024-11-07,966.0
1304,2024-10-28,14991,28188,2024-11-12,966.0
1304,2024-10-28,14991,28188,2024-11-18,966.0
1304,2024-10-28,14991,28188,2024-11-25,966.0
1304,2024-10-28,14991,28188,2025-04-27,1000.0
1304,2024-10-28,14991,28188,2025-11-25,3000.0
1318,2024-11-02,8991,17813,2024-11-09,1000.0
1318,2024-11-02,8991,17813,2024-11-16,1000.0
1318,2024-11-02,8991,17813,2024-11-24,1000.0
1318,2024-11-02,8991,17813,2024-11-30,1000.0
1318,2024-11-02,8991,17813,2024-12-07,1000.0
1318,2024-11-02,8991,17813,2025-01-12,1000.0
1318,2024-11-02,8991,17813,2025-01-19,1000.0
1318,2024-11-02,8991,17813,2025-11-26,2000.0
1326,2024-11-03,29991,48568,2024-11-10,1920.0
1326,2024-11-03,29991,48568,2024-11-17,1920.0
1326,2024-11-03,29991,48568,2024-11-24,1920.0
1326,2024-11-03,29991,48568,2024-12-01,1920.0
1326,2024-11-03,29991,48568,2024-12-08,1920.0
1326,2024-11-03,29991,48568,2024-12-15,1920.0
1326,2024-11-03,29991,48568,2024-12-22,1920.0
1326,2024-11-03,29991,48568,2024-12-28,1920.0
1326,2024-11-03,29991,48568,2025-01-04,1920.0
1326,2024-11-03,29991,48568,2025-01-11,1920.0
1326,2024-11-03,29991,48568,2025-01-19,1900.0
1326,2024-11-03,29991,48568,2025-01-26,1900.0
1326,2024-11-03,29991,48568,2025-02-02,1400.0
1326,2024-11-03,29991,48568,2025-02-09,1500.0
1326,2024-11-03,29991,48568,2025-02-16,1500.0
1326,2024-11-03,29991,48568,2025-02-23,1500.0
1326,2024-11-03,29991,48568,2025-03-02,1500.0
1326,2024-11-03,29991,48568,2025-03-09,1000.0
1326,2024-11-03,29991,48568,2025-03-16,1000.0
1326,2024-11-03,29991,48568,2025-03-27,800.0
1326,2024-11-03,29991,48568,2025-04-06,1000.0
1326,2024-11-03,29991,48568,2025-04-13,1000.0
1326,2024-11-03,29991,48568,2025-04-20,1000.0
1326,2024-11-03,29991,48568,2025-04-27,1000.0
1326,2024-11-03,29991,48568,2025-05-04,1000.0
1326,2024-11-03,29991,48568,2025-05-11,1000.0
1326,2024-11-03,29991,48568,2025-05-18,1000.0
1326,2024-11-03,29991,48568,2025-05-25,500.0
1326,2024-11-03,29991,48568,2025-06-01,300.0
1326,2024-11-03,29991,48568,2025-06-08,170.0
1326,2024-11-03,29991,48568,2025-06-15,300.0
1326,2024-11-03,29991,48568,2025-06-22,300.0
1326,2024-11-03,29991,48568,2025-06-29,300.0
1326,2024-11-03,29991,48568,2025-07-06,200.0
1326,2024-11-03,29991,48568,2025-07-13,400.0
1326,2024-11-03,29991,48568,2025-07-20,300.0
1326,2024-11-03,29991,48568,2025-07-27,300.0
1326,2024-11-03,29991,48568,2025-08-03,700.0
1326,2024-11-03,29991,48568,2025-08-25,1000.0
1326,2024-11-03,29991,48568,2025-08-30,500.0
1326,2024-11-03,29991,48568,2025-09-12,1000.0
1326,2024-11-03,29991,48568,2025-10-06,500.0
1326,2024-11-03,29991,48568,2025-10-12,500.0
1326,2024-11-03,29991,48568,2025-10-19,500.0
1328,2024-11-04,19800,28300,2024-12-05,4200.0
1328,2024-11-04,19800,28300,2025-01-09,4500.0
1328,2024-11-04,19800,28300,2025-02-04,3800.0
1328,2024-11-04,19800,28300,2025-03-04,3800.0
1328,2024-11-04,19800,28300,2025-04-05,2000.0
1328,2024-11-04,19800,28300,2025-06-08,9500.0
1329,2024-11-04,18000,26650,2024-11-04,1082.0
1329,2024-11-04,18000,26650,2024-11-14,1080.0
1329,2024-11-04,18000,26650,2024-11-26,1080.0
1329,2024-11-04,18000,26650,2024-12-04,1080.0
1329,2024-11-04,18000,26650,2024-12-09,1080.0
1329,2024-11-04,18000,26650,2025-02-16,10300.0
1329,2024-11-04,18000,26650,2025-02-23,1100.0
1329,2024-11-04,18000,26650,2025-03-03,1100.0
1329,2024-11-04,18000,26650,2025-03-10,530.0
1329,2024-11-04,18000,26650,2025-03-17,550.0
1329,2024-11-04,18000,26650,2025-03-24,500.0
1329,2024-11-04,18000,26650,2025-04-07,470.0
1329,2024-11-04,18000,26650,2025-04-15,1088.0
1329,2024-11-04,18000,26650,2025-04-21,500.0
1329,2024-11-04,18000,26650,2025-04-28,510.0
1329,2024-11-04,18000,26650,2025-05-05,500.0
1329,2024-11-04,18000,26650,2025-05-12,550.0
1329,2024-11-04,18000,26650,2025-05-19,500.0
1329,2024-11-04,18000,26650,2025-05-26,500.0
1329,2024-11-04,18000,26650,2025-06-02,450.0
1329,2024-11-04,18000,26650,2025-06-07,2100.0
1331,2024-11-04,8991,13313,2024-11-07,547.0
1331,2024-11-04,8991,13313,2024-11-18,547.0
1331,2024-11-04,8991,13313,2024-11-25,547.0
1331,2024-11-04,8991,13313,2024-12-02,550.0
1331,2024-11-04,8991,13313,2024-12-09,545.0
1331,2024-11-04,8991,13313,2024-12-15,545.0
1331,2024-11-04,8991,13313,2024-12-23,547.0
1331,2024-11-04,8991,13313,2024-12-30,547.0
1331,2024-11-04,8991,13313,2025-01-08,547.0
1331,2024-11-04,8991,13313,2025-01-13,545.0
1331,2024-11-04,8991,13313,2025-01-20,547.0
1331,2024-11-04,8991,13313,2025-01-27,545.0
1331,2024-11-04,8991,13313,2025-02-03,545.0
1331,2024-11-04,8991,13313,2025-02-10,547.0
1331,2024-11-04,8991,13313,2025-02-18,547.0
1331,2024-11-04,8991,13313,2025-02-24,545.0
1331,2024-11-04,8991,13313,2025-03-04,545.0
1331,2024-11-04,8991,13313,2025-03-17,1093.0
1331,2024-11-04,8991,13313,2025-03-19,545.0
1331,2024-11-04,8991,13313,2025-04-07,1094.0
1331,2024-11-04,8991,13313,2025-05-01,1193.0
1350,2024-11-06,10191,15295,2024-11-13,616.0
1350,2024-11-06,10191,15295,2024-11-25,1236.0
1350,2024-11-06,10191,15295,2024-12-05,1232.0
1350,2024-11-06,10191,15295,2024-12-18,616.0
1350,2024-11-06,10191,15295,2024-12-24,615.0
1350,2024-11-06,10191,15295,2025-01-04,1232.0
1350,2024-11-06,10191,15295,2025-01-04,616.0
1350,2024-11-06,10191,15295,2025-01-22,1232.0
1350,2024-11-06,10191,15295,2025-02-06,616.0
1350,2024-11-06,10191,15295,2025-02-12,616.0
1350,2024-11-06,10191,15295,2025-03-06,1860.0
1350,2024-11-06,10191,15295,2025-03-12,610.0
1350,2024-11-06,10191,15295,2025-03-20,616.0
1350,2024-11-06,10191,15295,2025-03-29,616.0
1350,2024-11-06,10191,15295,2025-04-05,616.0
1350,2024-11-06,10191,15295,2025-04-08,616.0
1350,2024-11-06,10191,15295,2025-05-28,1734.0
1359,2024-11-09,18000,30750,2025-05-01,815.0
1359,2024-11-09,18000,30750,2025-10-22,2000.0
1361,2024-11-09,13860,24015,2024-11-16,805.0
1361,2024-11-09,13860,24015,2024-11-23,800.0
1361,2024-11-09,13860,24015,2024-11-30,805.0
1361,2024-11-09,13860,24015,2024-12-07,800.0
1361,2024-11-09,13860,24015,2024-12-21,1595.0
1363,2024-11-09,7125,10413,2024-11-09,850.0
1363,2024-11-09,7125,10413,2024-12-03,1000.0
1363,2024-11-09,7125,10413,2024-12-21,1070.0
1363,2024-11-09,7125,10413,2025-01-05,500.0
1363,2024-11-09,7125,10413,2025-01-12,500.0
1363,2024-11-09,7125,10413,2025-01-19,500.0
1363,2024-11-09,7125,10413,2025-01-26,170.0
1363,2024-11-09,7125,10413,2025-02-01,500.0
1363,2024-11-09,7125,10413,2025-02-22,1500.0
1363,2024-11-09,7125,10413,2025-05-18,3600.0
1364,2024-11-09,10191,19595,2024-11-16,616.0
1364,2024-11-09,10191,19595,2024-11-23,616.0
1364,2024-11-09,10191,19595,2024-11-30,620.0
1364,2024-11-09,10191,19595,2024-12-07,620.0
1364,2024-11-09,10191,19595,2025-03-17,620.0
1364,2024-11-09,10191,19595,2025-04-14,620.0
1364,2024-11-09,10191,19595,2025-04-17,620.0
1364,2024-11-09,10191,19595,2025-04-27,620.0
1364,2024-11-09,10191,19595,2025-05-03,620.0
1364,2024-11-09,10191,19595,2025-05-12,620.0
1364,2024-11-09,10191,19595,2025-05-18,620.0
1364,2024-11-09,10191,19595,2025-05-24,620.0
1364,2024-11-09,10191,19595,2025-05-31,620.0
1364,2024-11-09,10191,19595,2025-11-30,1500.0
1364,2024-11-09,10191,19595,2026-01-14,1000.0
1364,2024-11-09,10191,19595,2026-02-18,1000.0
1365,2024-11-09,17991,30538,2024-11-16,1081.0
1365,2024-11-09,17991,30538,2024-11-23,1081.0
1365,2024-11-09,17991,30538,2024-11-30,1081.0
1365,2024-11-09,17991,30538,2024-12-07,1081.0
1365,2024-11-09,17991,30538,2024-12-14,1081.0
1365,2024-11-09,17991,30538,2024-12-20,1081.0
1365,2024-11-09,17991,30538,2024-12-26,1081.0
